,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,product_id,review_count
489,43,44,85,378,"1,662",4.6,2234730,"2,212 reviews"
490,3,2,12,16,74,4.5,2135879,107 reviews
491,26,25,35,86,343,4.3,838821,515 reviews
492,26,24,26,49,266,4.3,1323203,391 reviews
493,9,2,6,7,42,4.1,2050243,66 reviews
494,21,19,17,28,139,4.1,2061133,224 reviews
495,18,23,12,18,110,4,2005593,181 reviews
496,1,3,5,8,47,4.5,2135655,64 reviews
497,109,63,50,67,184,3.3,1744283,473 reviews
498,1,2,5,1,16,4.2,2203206,25 reviews
499,69,44,60,101,179,3.6,1474097,453 reviews
500,34,48,29,28,133,3.7,2089688,272 reviews
501,3,13,43,220,569,4.6,2098598,848 reviews
502,11,9,12,35,87,4.2,1900984,154 reviews
503,438,574,"1,031","2,575","9,576",4.4,1056084,"14,194 reviews"
504,153,173,304,880,"2,898",4.4,2080224,"4,408 reviews"
505,44,53,208,"1,094","2,974",4.6,2217479,"4,373 reviews"
506,132,172,385,"1,428","7,986",4.7,1578699,"10,103 reviews"
507,254,298,379,589,"1,748",4,1790534,"3,268 reviews"
508,55,89,109,226,870,4.3,2217511,"1,349 reviews"
509,103,140,322,989,"1,825",4.3,1317403,"3,379 reviews"
510,120,121,183,621,"2,522",4.5,1012855,"3,567 reviews"
511,1,0,3,5,22,4.5,2217396,31 reviews
512,48,55,142,628,"3,441",4.7,929778,"4,314 reviews"
513,29,23,56,133,860,4.6,1178219,"1,101 reviews"
514,3,6,19,78,163,4.5,2251544,269 reviews
515,2,5,7,17,37,4.2,2203594,68 reviews
516,17,11,13,31,116,4.2,2181329,188 reviews
517,50,70,68,85,217,3.7,2182111,490 reviews
518,57,86,131,388,"1,389",4.4,764936,"2,051 reviews"
519,22,31,67,219,578,4.4,2100501,917 reviews
520,34,35,48,145,587,4.4,1454271,849 reviews
521,32,40,44,66,135,3.7,2182319,317 reviews
522,22,21,64,389,"1,084",4.6,2005130,"1,580 reviews"
523,15,12,5,20,144,4.4,2226785,196 reviews
524,0,0,0,0,2,5,2236685,2 reviews
525,9,17,42,188,511,4.5,2029817,767 reviews
526,25,29,114,662,"2,888",4.7,2226769,"3,718 reviews"
527,143,148,194,547,"1,395",4.2,829713,"2,427 reviews"
528,47,25,31,38,222,4,2226777,363 reviews
529,64,78,110,347,927,4.3,2086577,"1,526 reviews"
530,15,26,14,45,226,4.4,1868207,326 reviews
531,1,1,4,8,58,4.7,2140804,72 reviews
532,12,16,4,25,139,4.3,1447382,196 reviews
533,28,23,23,42,174,4.1,1695204,290 reviews
534,8,16,9,13,30,3.5,2182178,76 reviews
535,6,9,11,8,65,4.2,2115665,99 reviews
536,41,35,52,163,548,4.4,1180116,839 reviews
537,1,3,5,8,47,4.5,2135655,64 reviews
538,2,0,1,3,23,4.6,2102432,29 reviews
539,59,18,26,110,399,4.3,1639277,612 reviews
540,0,0,0,0,1,5,2031730,1 review
541,35,44,66,196,187,3.9,1772995,528 reviews
542,39,45,49,146,473,4.3,1240944,752 reviews
543,23,23,41,116,357,4.4,742130,560 reviews
544,1,1,9,18,64,4.5,1639665,93 reviews
545,55,76,113,326,"1,088",4.4,1820794,"1,658 reviews"
546,33,30,54,183,834,4.5,1461086,"1,134 reviews"
547,1,0,3,0,15,4.5,2024016,19 reviews
548,6,5,23,45,99,4.3,2100485,178 reviews
549,1,2,1,13,37,4.5,1685338,54 reviews
550,4,6,12,24,154,4.6,2015980,200 reviews
551,10,22,29,34,103,4,2102622,198 reviews
552,199,225,332,827,"2,814",4.3,2137230,"4,397 reviews"
553,66,77,131,375,"2,562",4.6,2211076,"3,211 reviews"
554,9,7,18,34,142,4.4,2230274,210 reviews
555,25,19,39,78,191,4.1,2221869,352 reviews
556,65,97,251,679,"2,022",4.4,2181865,"3,114 reviews"
557,18,7,12,6,12,2.8,2191963,55 reviews
558,1,6,9,17,84,4.5,2157659,117 reviews
559,94,71,79,135,394,3.9,2192813,773 reviews
560,39,51,79,309,"1,994",4.7,1402999,"2,472 reviews"
561,11,17,17,22,87,4,1839554,154 reviews
562,7,7,8,23,85,4.3,2115566,130 reviews
563,43,61,90,253,"1,321",4.6,2171510,"1,768 reviews"
564,24,30,48,141,451,4.4,2033454,694 reviews
565,0,0,1,2,3,4.3,2266153,6 reviews
566,10,25,55,131,472,4.5,2207355,693 reviews
567,113,117,168,620,"1,722",4.4,1642081,"2,740 reviews"
568,19,37,33,63,275,4.3,1484989,427 reviews
569,5,22,73,499,"1,731",4.7,1935659,"2,330 reviews"
570,4,6,11,20,95,4.4,2191435,136 reviews
571,28,32,86,289,"1,337",4.6,1890615,"1,772 reviews"
572,69,68,111,257,491,4,2193084,996 reviews
573,4,5,10,28,166,4.6,2251627,213 reviews
574,1,1,0,1,12,4.5,2237816,15 reviews
575,8,10,19,26,122,4.3,2210524,185 reviews
576,19,24,29,101,455,4.5,1941970,628 reviews
577,46,56,92,234,830,4.4,2252096,"1,258 reviews"
578,70,64,83,255,932,4.4,1098821,"1,404 reviews"
579,2,5,6,6,20,3.9,2191880,39 reviews
580,8,15,39,160,830,4.7,2027209,"1,052 reviews"
581,18,12,18,45,159,4.3,1648633,252 reviews
582,8,19,36,117,270,4.4,2102465,450 reviews
583,9,18,32,85,642,4.7,1993948,786 reviews
584,68,46,83,240,"1,869",4.6,1236843,"2,306 reviews"
585,70,64,83,255,932,4.4,1098821,"1,404 reviews"
586,127,157,216,677,"2,994",4.5,1073063,"4,171 reviews"
587,302,204,290,558,"1,075",3.8,1229384,"2,429 reviews"
588,10,8,20,23,111,4.3,1941277,172 reviews
589,25,16,18,63,314,4.4,1310572,436 reviews
590,46,71,90,152,316,3.9,1451418,675 reviews
591,13,14,8,13,25,3.3,1873330,73 reviews
592,68,62,103,196,839,4.3,1704436,"1,268 reviews"
593,3,1,5,11,19,4.1,1978386,39 reviews
594,17,25,27,55,169,4.1,1622075,293 reviews
595,16,10,11,18,70,3.9,1899475,125 reviews
596,18,11,8,25,89,4,1575265,151 reviews
597,0,1,1,1,0,3,2257285,3 reviews
598,461,604,877,"2,183","6,940",4.3,2172310,"11,065 reviews"
599,62,92,116,229,816,4.3,1925577,"1,315 reviews"
600,98,104,148,342,"1,458",4.4,2223089,"2,150 reviews"
601,63,112,156,298,729,4.1,1925841,"1,358 reviews"
602,261,172,125,149,338,3.1,2094548,"1,045 reviews"
603,111,144,133,210,664,3.9,2173367,"1,262 reviews"
604,56,71,111,308,"1,207",4.4,1900315,"1,753 reviews"
605,111,119,164,357,984,4.1,2037596,"1,735 reviews"
606,2,1,0,1,15,4.4,2247450,19 reviews
607,25,16,28,92,330,4.4,2137834,491 reviews
608,191,206,303,"1,055","2,999",4.4,1247204,"4,754 reviews"
609,163,206,350,770,"2,686",4.3,2209344,"4,175 reviews"
610,190,214,357,"1,117","2,634",4.3,1810787,"4,512 reviews"
611,33,36,90,382,"1,059",4.5,2044477,"1,600 reviews"
612,17,34,52,173,347,4.3,2246841,623 reviews
613,31,29,30,73,269,4.2,1833532,432 reviews
614,158,216,323,678,"1,151",4,1686211,"2,526 reviews"
615,55,61,89,317,811,4.3,1317650,"1,333 reviews"
616,14,18,27,56,208,4.3,2103596,323 reviews
617,10,1,4,6,9,3.1,2252179,30 reviews
618,52,52,66,69,303,4,2113934,542 reviews
619,44,64,80,180,456,4.1,1727338,824 reviews
620,126,85,100,246,842,4.1,2199370,"1,399 reviews"
621,13,41,188,777,"1,025",4.4,2040871,"2,044 reviews"
622,49,47,41,82,305,4,1697440,524 reviews
623,135,132,213,373,618,3.8,1779099,"1,471 reviews"
624,241,316,443,"1,150","2,653",4.2,2086866,"4,803 reviews"
625,85,107,161,482,"1,181",4.3,870519,"2,016 reviews"
626,104,121,151,395,755,4,1345206,"1,526 reviews"
627,6,27,25,64,175,4.3,2228443,297 reviews
628,127,157,216,677,"2,994",4.5,1073063,"4,171 reviews"
629,53,43,50,49,141,3.5,2037778,336 reviews
630,39,29,61,90,197,3.9,2118115,416 reviews
631,15,6,35,196,392,4.5,2176444,644 reviews
632,58,70,67,117,224,3.7,1317775,536 reviews
633,122,137,133,387,996,4.1,1307370,"1,775 reviews"
634,1,3,3,5,13,4,2034775,25 reviews
635,4,5,5,5,39,4.2,1897123,58 reviews
636,29,25,52,127,337,4.3,1626969,570 reviews
637,159,149,174,269,524,3.7,1833888,"1,275 reviews"
638,10,12,15,68,189,4.4,2102135,294 reviews
639,154,150,184,420,839,3.9,2086809,"1,747 reviews"
640,5,17,43,137,123,4.1,2196871,325 reviews
641,35,49,80,213,323,4.1,472597,700 reviews
642,34,51,63,121,288,4,1887447,557 reviews
643,34,45,79,194,548,4.3,2194009,900 reviews
644,24,53,145,481,618,4.2,2169860,"1,321 reviews"
645,41,40,45,85,242,4,1885631,453 reviews
646,46,71,90,152,316,3.9,1451418,675 reviews
647,1,4,1,15,43,4.5,1425727,64 reviews
648,25,34,22,48,98,3.7,1968981,227 reviews
649,12,15,17,47,94,4.1,1948207,185 reviews
650,20,21,28,38,141,4,1840461,248 reviews
651,34,36,22,33,94,3.5,1971928,219 reviews
652,25,19,20,19,82,3.7,1732296,165 reviews
653,3,1,5,11,19,4.1,1978386,39 reviews
654,8,3,8,21,42,4,1835503,82 reviews
655,18,29,42,119,239,4.2,685891,447 reviews
656,5,4,6,29,61,4.3,2139632,105 reviews
657,18,11,11,27,66,3.8,1648518,133 reviews
658,59,32,41,94,536,4.3,1908458,762 reviews
659,89,55,49,103,386,3.9,1823624,682 reviews
660,30,8,12,33,90,3.8,1927714,173 reviews
661,67,32,54,170,586,4.3,1262575,909 reviews
662,9,8,9,14,41,3.9,2152114,81 reviews
663,41,16,16,62,253,4.2,1633106,388 reviews
664,25,17,17,35,64,3.6,1886027,158 reviews
665,3,1,1,0,12,4,2207215,17 reviews
666,1,2,0,0,8,4.1,2073518,11 reviews
667,0,0,0,0,2,5,2264323,2 reviews
668,26,32,24,30,42,3.2,2225845,154 reviews
669,28,32,86,289,"1,337",4.6,1890615,"1,772 reviews"
670,9,16,23,25,49,3.7,2144632,122 reviews
671,0,0,0,0,1,5,2031730,1 review
672,0,2,2,4,9,4.2,1707504,17 reviews
673,1,1,0,2,7,4.2,2143477,11 reviews
674,4,15,12,47,136,4.4,1953835,214 reviews
675,8,6,27,77,279,4.5,1849660,397 reviews
676,9,5,20,70,102,4.2,1849439,206 reviews
677,6,5,7,14,77,4.4,2226173,109 reviews
678,24,28,100,345,600,4.3,1664267,"1,097 reviews"
679,31,35,59,68,380,4.3,2012748,573 reviews
680,5,3,20,14,90,4.4,2244564,132 reviews
681,10,7,13,43,73,4.1,2129922,146 reviews
682,136,158,337,"1,044","3,379",4.5,1900083,"5,054 reviews"
683,726,710,"1,093","2,988","8,999",4.3,1890623,"14,516 reviews"
684,15,26,34,120,342,4.4,1858042,537 reviews
685,10,16,32,44,172,4.3,1853548,274 reviews
686,454,359,558,"1,968","5,948",4.4,1296060,"9,287 reviews"
687,0,1,0,3,7,4.5,2245835,11 reviews
688,52,63,113,283,"1,146",4.5,2178283,"1,657 reviews"
689,22,32,44,101,323,4.3,2116879,522 reviews
690,179,246,367,822,"2,645",4.3,2173714,"4,259 reviews"
691,44,36,134,379,588,4.2,2198620,"1,181 reviews"
692,37,38,65,90,317,4.1,2148690,547 reviews
693,7,5,5,11,65,4.3,1750165,93 reviews
694,136,158,337,"1,044","3,379",4.5,1807791,"5,054 reviews"
695,44,37,64,188,864,4.5,1965524,"1,197 reviews"
696,86,95,157,339,"1,441",4.4,2156487,"2,118 reviews"
697,49,68,154,928,"2,877",4.6,2026664,"4,076 reviews"
698,23,37,123,379,590,4.3,2067544,"1,152 reviews"
699,1,2,13,79,248,4.7,2104354,343 reviews
700,7,15,25,31,315,4.6,2187953,393 reviews
701,382,398,434,874,"1,796",3.9,2036408,"3,884 reviews"
702,81,135,212,565,"1,684",4.4,222117,"2,677 reviews"
703,70,106,204,"1,008","4,009",4.6,1906544,"5,397 reviews"
704,11,13,11,36,154,4.4,1797539,225 reviews
705,0,0,0,0,1,5,2273373,1 review
706,9,4,13,26,148,4.5,1917327,200 reviews
707,24,20,35,77,144,4,1764406,300 reviews
708,139,133,195,418,"1,321",4.2,2001576,"2,206 reviews"
709,45,54,136,664,"2,006",4.6,1778794,"2,905 reviews"
710,2,3,9,4,12,3.7,2244606,30 reviews
711,26,49,59,125,518,4.4,2121234,777 reviews
712,85,90,157,477,"1,722",4.4,1827633,"2,531 reviews"
713,20,32,42,113,315,4.3,2062446,522 reviews
714,7,11,14,105,353,4.6,2184745,490 reviews
715,32,37,51,157,487,4.3,1962695,764 reviews
716,49,96,167,561,"1,658",4.5,2148385,"2,531 reviews"
717,6,2,3,16,50,4.3,2149193,77 reviews
718,24,39,63,169,"1,017",4.6,2036044,"1,312 reviews"
719,171,157,269,518,856,3.9,1738996,"1,971 reviews"
720,29,36,59,154,702,4.5,1905603,980 reviews
721,42,62,151,559,"1,060",4.4,1963495,"1,874 reviews"
722,2,0,3,7,45,4.6,2203511,57 reviews
723,193,202,267,741,"2,059",4.2,2101103,"3,462 reviews"
724,4,2,9,12,37,4.2,2209062,64 reviews
725,82,112,257,902,"1,719",4.3,1888312,"3,072 reviews"
726,25,30,53,100,390,4.3,2108157,598 reviews
727,8,11,46,210,452,4.5,1963941,727 reviews
728,57,63,110,203,411,4,2115343,844 reviews
729,113,126,173,419,"1,583",4.3,2029023,"2,414 reviews"
730,17,19,17,24,56,3.6,2226736,133 reviews
731,2,3,8,14,49,4.4,2116739,76 reviews
732,93,133,260,696,"2,218",4.4,1719251,"3,400 reviews"
733,3,6,8,20,109,4.5,2107464,146 reviews
734,23,19,36,160,525,4.5,1450121,763 reviews
735,154,134,161,420,"1,429",4.2,1395243,"2,298 reviews"
736,11,20,53,192,424,4.4,2182855,700 reviews
737,114,157,405,"1,013","7,247",4.7,2156578,"8,936 reviews"
738,155,229,517,"2,056","9,030",4.6,980995,"11,987 reviews"
739,36,66,115,402,"2,082",4.6,1668995,"2,701 reviews"
740,7,15,25,31,315,4.6,2187953,393 reviews
741,58,70,125,254,897,4.3,2171668,"1,404 reviews"
742,26,55,76,189,582,4.3,1596402,928 reviews
743,5,6,12,15,82,4.4,2047207,120 reviews
744,87,95,219,756,"2,034",4.4,1991231,"3,191 reviews"
745,56,40,71,272,"1,053",4.5,2093565,"1,492 reviews"
746,33,41,52,143,755,4.5,1961655,"1,024 reviews"
747,4,8,9,26,206,4.7,2180743,253 reviews
748,12,13,23,34,137,4.2,2242840,219 reviews
749,34,35,56,196,428,4.3,2003002,749 reviews
750,154,134,161,420,"1,429",4.2,1395243,"2,298 reviews"
751,6,5,7,14,77,4.4,2226173,109 reviews
752,3,1,8,6,94,4.7,2221315,112 reviews
753,12,13,23,34,137,4.2,2165207,219 reviews
754,14,20,24,61,201,4.3,2068336,320 reviews
755,22,45,157,621,"1,299",4.5,2078020,"2,144 reviews"
756,100,119,212,355,478,3.8,1900554,"1,264 reviews"
757,16,29,59,209,815,4.6,1821446,"1,128 reviews"
758,0,0,0,0,7,5,2222800,7 reviews
759,36,30,37,87,236,4.1,2055549,426 reviews
760,4,1,1,4,26,4.3,2217032,36 reviews
761,20,26,39,62,411,4.5,1918713,558 reviews
762,3,4,15,35,194,4.6,1989979,251 reviews
763,2,9,7,11,14,3.6,2116457,43 reviews
764,117,89,161,288,413,3.7,1493998,"1,068 reviews"
765,22,7,15,36,104,4,2040640,184 reviews
766,2,1,1,3,24,4.5,2050060,31 reviews
767,23,44,47,149,357,4.2,2058469,620 reviews
768,9,4,15,42,80,4.2,2185866,150 reviews
769,12,20,47,108,377,4.5,902205,564 reviews
770,7,14,26,51,133,4.3,1845692,231 reviews
771,23,14,23,88,255,4.3,1958917,403 reviews
772,73,62,47,82,157,3.4,1688662,421 reviews
773,17,22,29,47,121,4,1352533,236 reviews
774,3,10,7,8,15,3.5,2252237,43 reviews
775,1,1,2,1,21,4.5,2204063,26 reviews
776,41,45,62,159,570,4.3,1960863,877 reviews
777,4,2,23,115,251,4.5,2172096,395 reviews
778,10,27,41,91,254,4.3,2094357,423 reviews
779,5,3,3,16,18,3.9,1675164,45 reviews
780,13,4,11,40,91,4.2,1482538,159 reviews
781,2,5,6,14,64,4.5,2023471,91 reviews
782,29,30,40,95,297,4.2,1873355,491 reviews
783,10,9,4,18,40,3.9,2122703,81 reviews
784,8,4,4,20,36,4,1935576,72 reviews
785,34,43,92,338,"1,193",4.5,1151026,"1,700 reviews"
786,1,6,7,8,42,4.3,2130169,64 reviews
787,14,11,18,17,75,3.9,2063766,135 reviews
788,1,3,1,3,30,4.5,2230498,38 reviews
789,24,28,100,345,600,4.3,1664267,"1,097 reviews"
790,726,710,"1,093","2,988","8,999",4.3,1890623,"14,516 reviews"
791,15,26,34,120,342,4.4,1858042,537 reviews
792,454,359,558,"1,968","5,948",4.4,1296060,"9,287 reviews"
793,179,246,367,822,"2,645",4.3,2173714,"4,259 reviews"
794,44,37,64,188,864,4.5,1965524,"1,197 reviews"
795,23,37,123,379,590,4.3,2067544,"1,152 reviews"
796,382,398,434,874,"1,796",3.9,2036408,"3,884 reviews"
797,139,133,195,418,"1,321",4.2,2001576,"2,206 reviews"
798,26,49,59,125,518,4.4,2121234,777 reviews
799,42,62,151,559,"1,060",4.4,1963495,"1,874 reviews"
800,193,202,267,741,"2,059",4.2,2101103,"3,462 reviews"
801,57,63,110,203,411,4,2115343,844 reviews
802,113,126,173,419,"1,583",4.3,2029023,"2,414 reviews"
803,11,20,53,192,424,4.4,2182855,700 reviews
804,66,48,29,57,148,3.5,1940022,348 reviews
805,186,141,203,534,"1,472",4.2,1789403,"2,536 reviews"
806,11,12,18,34,103,4.2,2028223,178 reviews
807,1,3,4,3,6,3.6,2053379,17 reviews
808,25,15,11,31,100,3.9,1805563,182 reviews
809,36,67,84,234,672,4.3,1845577,"1,093 reviews"
810,8,17,24,109,189,4.3,1875467,347 reviews
811,136,124,125,264,551,3.8,1884022,"1,200 reviews"
812,11,10,20,67,161,4.3,2038560,269 reviews
813,26,28,28,51,162,4,2114296,295 reviews
814,10,11,8,18,53,3.9,2218022,100 reviews
815,22,7,15,36,104,4,2040640,184 reviews
816,49,21,26,40,109,3.6,2036515,245 reviews
817,354,369,367,529,"1,015",3.6,1851476,"2,634 reviews"
818,23,44,47,149,357,4.2,2058469,620 reviews
819,12,15,30,61,274,4.5,1911817,392 reviews
820,3,5,9,5,22,3.9,2239226,44 reviews
821,3,1,0,2,6,3.6,2119907,12 reviews
822,23,14,23,88,255,4.3,1958917,403 reviews
823,43,28,41,88,380,4.3,2009512,580 reviews
824,5,10,49,119,246,4.4,2139749,429 reviews
825,0,0,0,4,30,4.9,2177210,34 reviews
826,4,2,2,1,8,3.4,2074631,17 reviews
827,41,45,62,159,570,4.3,1960863,877 reviews
828,1,5,5,10,17,4,2117083,38 reviews
829,3,4,4,3,26,4.1,2228930,40 reviews
830,0,0,1,1,5,4.6,2233781,7 reviews
831,17,8,15,16,34,3.5,1993963,90 reviews
832,14,11,18,17,75,3.9,2063766,135 reviews
833,7,6,4,11,40,4,2143873,68 reviews
834,5,3,2,7,48,4.4,2088060,65 reviews
835,6,9,8,9,14,3.3,1965128,46 reviews
836,173,155,131,259,520,3.6,1439397,"1,238 reviews"
837,1,0,2,3,31,4.7,2191856,37 reviews
838,23,38,45,98,287,4.2,1881432,491 reviews
839,17,12,10,6,60,3.8,2065258,105 reviews
840,9,9,7,29,106,4.3,1968577,160 reviews
841,27,53,88,198,348,4.1,1899533,714 reviews
842,19,43,168,628,"1,252",4.4,1972611,"2,110 reviews"
843,3,3,8,15,7,3.6,1879733,36 reviews
844,233,233,357,816,"5,498",4.6,1966258,"7,137 reviews"
845,157,230,359,856,"3,207",4.4,2123065,"4,809 reviews"
846,262,352,507,"1,641","6,539",4.5,683847,"9,301 reviews"
847,25,55,95,274,"1,137",4.5,2210482,"1,586 reviews"
848,51,76,125,250,753,4.3,1779271,"1,255 reviews"
849,221,224,322,920,"3,997",4.5,1575042,"5,684 reviews"
850,134,128,145,355,"1,664",4.4,1378215,"2,426 reviews"
851,175,183,236,450,"1,432",4.1,1835339,"2,476 reviews"
852,13,14,23,38,243,4.5,2225928,331 reviews
853,57,116,202,594,"1,411",4.3,1307859,"2,380 reviews"
854,29,41,69,112,319,4.1,2169415,570 reviews
855,1,3,6,9,30,4.3,2199974,49 reviews
856,34,35,56,196,428,4.3,2003002,749 reviews
857,39,70,98,94,295,3.9,2063758,596 reviews
858,3,2,3,2,5,3.3,2253839,15 reviews
859,2,3,13,12,90,4.5,1780881,120 reviews
860,60,67,82,108,206,3.6,1959121,523 reviews
861,14,12,23,37,167,4.3,1919729,253 reviews
862,22,18,26,24,83,3.7,2123685,173 reviews
863,0,3,3,6,21,4.4,2217560,33 reviews
864,12,11,16,25,78,4,2197705,142 reviews
865,18,13,25,35,104,4,2091593,195 reviews
866,33,27,35,56,182,4,1500826,333 reviews
867,45,44,67,62,214,3.8,1842996,432 reviews
868,13,10,6,13,55,3.9,2126068,97 reviews
869,3,4,15,35,194,4.6,1989979,251 reviews
870,17,22,49,151,328,4.3,1483296,567 reviews
871,23,19,28,72,220,4.2,1800150,362 reviews
872,1,0,2,1,14,4.5,2217255,18 reviews
873,5,7,25,68,98,4.2,2179299,203 reviews
874,8,17,16,20,99,4.2,1868223,160 reviews
875,94,81,132,349,"1,506",4.4,1267418,"2,162 reviews"
876,14,32,46,74,202,4.1,2212025,368 reviews
877,0,2,0,4,8,4.3,2189033,14 reviews
878,91,78,65,177,328,3.8,1242510,739 reviews
879,15,26,34,120,342,4.4,1858042,537 reviews
880,454,359,558,"1,968","5,948",4.4,1296060,"9,287 reviews"
881,4,6,3,4,6,3.1,2236487,23 reviews
882,4,13,7,32,126,4.4,2207892,182 reviews
883,26,49,59,125,518,4.4,2121234,777 reviews
884,154,134,161,420,"1,429",4.2,1395243,"2,298 reviews"
885,7,7,15,28,124,4.4,2224087,181 reviews
886,66,48,29,57,148,3.5,1940022,348 reviews
887,4,2,2,3,6,3.3,2248300,17 reviews
888,3,9,9,13,44,4.1,1902618,78 reviews
889,122,150,265,719,"1,677",4.3,108779,"2,933 reviews"
890,25,15,11,31,100,3.9,1805563,182 reviews
891,6,6,6,28,55,4.2,1766542,101 reviews
892,28,30,26,59,118,3.8,1812965,261 reviews
893,5,10,49,119,246,4.4,2139749,429 reviews
894,10,21,34,70,232,4.3,1818277,367 reviews
895,11,7,2,5,21,3.4,2197978,46 reviews
896,18,11,11,38,112,4.1,2087211,190 reviews
897,9,14,4,12,24,3.4,2217198,63 reviews
898,173,155,131,259,520,3.6,1439397,"1,238 reviews"
899,8,6,7,11,22,3.6,2084325,54 reviews
900,155,229,517,"2,056","9,030",4.6,980995,"11,987 reviews"
901,36,66,115,402,"2,082",4.6,1668995,"2,701 reviews"
902,58,70,125,254,897,4.3,2171668,"1,404 reviews"
903,60,67,82,108,206,3.6,1959121,523 reviews
904,100,119,212,355,478,3.8,1900554,"1,264 reviews"
905,45,44,67,62,214,3.8,1842996,432 reviews
906,0,1,22,106,232,4.6,2232320,361 reviews
907,117,89,161,288,413,3.7,1493998,"1,068 reviews"
908,49,21,26,40,109,3.6,2036515,245 reviews
909,0,0,1,0,7,4.8,2232304,8 reviews
910,0,0,0,4,30,4.9,2177210,34 reviews
911,3,10,7,8,15,3.5,2252237,43 reviews
912,25,12,8,15,29,3.1,2041945,89 reviews
913,1,3,3,7,21,4.3,1745793,35 reviews
914,1,0,0,5,20,4.7,2228773,26 reviews
915,0,1,0,1,1,3.7,2200053,3 reviews
916,1,0,2,2,22,4.6,2045698,27 reviews
917,6,9,11,17,32,3.8,2105575,75 reviews
918,11,11,8,13,55,3.9,1911338,98 reviews
919,2,1,2,6,9,4,2045649,20 reviews
920,1,3,0,2,4,3.5,2060762,10 reviews
921,136,158,337,"1,044","3,379",4.5,1900083,"5,054 reviews"
922,9,13,22,28,143,4.3,2116515,215 reviews
923,28,22,58,336,"1,062",4.6,1914209,"1,506 reviews"
924,42,39,94,636,"1,380",4.5,1906296,"2,191 reviews"
925,35,31,50,123,475,4.4,1691278,714 reviews
926,17,18,32,195,642,4.6,2036069,904 reviews
927,64,74,113,408,"1,347",4.4,1005438,"2,006 reviews"
928,7,13,19,33,139,4.3,2072437,211 reviews
929,56,52,99,333,"1,022",4.4,1724921,"1,562 reviews"
930,5,11,17,36,85,4.2,1864172,154 reviews
931,22,26,46,150,246,4.2,1656032,490 reviews
932,9,16,23,25,49,3.7,2144632,122 reviews
933,1,2,4,14,77,4.7,2005684,98 reviews
934,57,40,33,46,188,3.7,1833409,364 reviews
935,1,2,3,4,33,4.5,1975275,43 reviews
936,5,11,16,55,185,4.5,1903087,272 reviews
937,5,3,7,14,46,4.2,2139483,75 reviews
938,4,1,7,34,126,4.6,1948959,172 reviews
939,1,0,1,0,3,3.8,2216539,5 reviews
940,7,6,12,54,176,4.5,1780857,255 reviews
941,14,7,19,44,172,4.4,71571,256 reviews
942,3,3,4,7,42,4.4,1542943,59 reviews
943,55,32,25,50,123,3.5,1635705,285 reviews
944,0,0,0,0,5,5,2229482,5 reviews
945,0,0,0,1,2,4.7,2127801,3 reviews
946,3,2,5,18,64,4.5,1553569,92 reviews
947,1,1,1,6,22,4.5,1067818,31 reviews
948,6,11,16,41,65,4.1,1648328,139 reviews
949,3,1,3,9,16,4.1,1844273,32 reviews
950,0,1,3,6,9,4.2,1719129,19 reviews
951,4,4,4,18,77,4.5,1918275,107 reviews
952,0,0,1,2,10,4.7,2022390,13 reviews
953,5,2,2,4,12,3.6,1895143,25 reviews
954,102,36,46,43,89,2.9,1777366,316 reviews
955,6,3,2,3,8,3.2,2105088,22 reviews
956,2,0,0,0,9,4.3,2017358,11 reviews
957,2,1,0,3,4,3.6,1910041,10 reviews
958,0,0,1,3,15,4.7,1970805,19 reviews
959,0,1,0,1,7,4.6,1575646,9 reviews
960,4,4,4,18,77,4.5,1918226,107 reviews
961,1,0,6,0,3,3.4,1750249,10 reviews
962,0,0,1,1,2,4.3,1945195,4 reviews
963,0,0,0,1,3,4.8,1967496,4 reviews
964,1,4,7,5,56,4.5,1637313,73 reviews
